account_lsr,bars_to_future_max,base_detected,base_vacuum,bias,close,confidence,future_max_return,global_lsr,idx,oi,oi_change_pct,oi_state,pattern,position_lsr,quote_validation,readiness,result_tag,suitable,symbol,time,trades
0.6276,20,True,Primed Base for Price-led Vacuum Ignition,Neutral / Unclear,0.58384,Medium,0.05629967,0.6664,39,25414954.0,0.87,OI صاعد تدريجي,Mixed Structure,1.28,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,BSBUSDT,2026-05-17 19:00:00 UTC,30544
0.6335,19,True,Failed Base Vacuum Ignition,Distribution Risk,0.58365,Medium,0.05664354,0.6689,40,25250654.0,-0.65,OI ثابت,Failed Base Ignition,1.2962,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,,False,BSBUSDT,2026-05-17 19:15:00 UTC,29995
0.6297,18,True,Failed Base Vacuum Ignition,Distribution Risk,0.58203,Medium,0.05958456,0.6617,41,25250527.0,-0.0005029572699384341,OI ثابت,Failed Base Ignition,1.3012,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,,False,BSBUSDT,2026-05-17 19:30:00 UTC,23928
0.6295,24,True,Weak Base Drift / لا ترفعها أعلى من Watchlist,Neutral / Unclear,0.58873,Medium,0.05367486,0.6548,42,25390255.0,0.55,OI ثابت,Mixed Structure,1.3014,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,BSBUSDT,2026-05-17 19:45:00 UTC,24332
0.6271,24,True,Primed Base for Price-led Vacuum Ignition,Neutral / Unclear,0.58477,Low,0.06951451,0.6545,43,25488914.0,0.39,Delayed Constructive OI Reload From Base,Mixed Structure,1.3246,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Early-Live Structure,,False,BSBUSDT,2026-05-17 20:00:00 UTC,36840
0.6345,23,True,Weak Base Drift / لا ترفعها أعلى من Watchlist,Neutral / Unclear,0.58916,Medium,0.06154525,0.6622,44,25308028.0,-0.71,Delayed Constructive OI Reload From Base,Mixed Structure,1.3176,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Early-Live Structure,,False,BSBUSDT,2026-05-17 20:15:00 UTC,27747
0.6402,22,True,Weak Base Drift / لا ترفعها أعلى من Watchlist,Neutral / Unclear,0.59212,Medium,0.0562386,0.6681,45,25386079.0,0.31,OI ثابت,Mixed Structure,1.3196,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,BSBUSDT,2026-05-17 20:30:00 UTC,22983
0.6415,21,True,Failed Base Vacuum Ignition,Distribution Risk,0.57934,Low,0.07953879,0.681,46,25503465.0,0.46,OI ثابت,Failed Base Ignition,1.3117,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,,False,BSBUSDT,2026-05-17 20:45:00 UTC,43871
0.6526,20,True,Failed Base Vacuum Ignition,Distribution Risk,0.57862,Medium,0.0808821,0.6869,47,25361211.0,-0.56,OI ثابت,Failed Base Ignition,1.3102,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,,False,BSBUSDT,2026-05-17 21:00:00 UTC,32877
0.6477,19,True,Primed Base for Price-led Vacuum Ignition,Neutral / Unclear,0.57867,Medium,0.08078871,0.6815,48,25401777.0,0.16,OI ثابت,Mixed Structure,1.3131,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,BSBUSDT,2026-05-17 21:15:00 UTC,15241
0.6523,18,True,Primed Base for Price-led Vacuum Ignition,Neutral / Unclear,0.57972,Medium,0.07883116,0.69,49,25288774.0,-0.44,Price-led Base Move Without OI Expansion,Mixed Structure,1.3315,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,BSBUSDT,2026-05-17 21:30:00 UTC,12057
0.6507,17,True,Primed Base for Price-led Vacuum Ignition,Neutral / Unclear,0.58015,Medium,0.07803154,0.6875,50,25330847.0,0.17,OI ثابت,Mixed Structure,1.3299,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,BSBUSDT,2026-05-17 21:45:00 UTC,16068
0.6461,16,True,Primed Base for Price-led Vacuum Ignition,Neutral / Unclear,0.58006,Medium,0.07819881,0.6861,51,25308942.0,-0.09,Price-led Base Move Without OI Expansion,Mixed Structure,1.335,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,BSBUSDT,2026-05-17 22:00:00 UTC,32575
0.6469,15,True,Failed Base Vacuum Ignition,Distribution Risk,0.57652,Medium,0.08481926,0.6878,52,25281845.0,-0.11,OI ثابت,Failed Base Ignition,1.3418,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,,False,BSBUSDT,2026-05-17 22:15:00 UTC,30118
0.6534,14,True,Failed Base Vacuum Ignition,Distribution Risk,0.56927,Low,0.09863509,0.6858,53,25633688.0,1.39,OI صاعد انفجاري,Failed Base Ignition,1.3233,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,,False,BSBUSDT,2026-05-17 22:30:00 UTC,37688
0.6537,13,True,Failed Base Vacuum Ignition,Distribution Risk,0.56117,Medium,0.11449293,0.6748,54,25529104.0,-0.41,OI صاعد تدريجي,Failed Base Ignition,1.3323,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,,False,BSBUSDT,2026-05-17 22:45:00 UTC,47843
0.645,24,True,Primed Base for Price-led Vacuum Ignition,Neutral / Unclear,0.56956,Medium,0.14456774,0.6529,55,25475961.0,-0.21,OI صاعد تدريجي,Mixed Structure,1.3311,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,BSBUSDT,2026-05-17 23:00:00 UTC,33705
0.6437,23,True,Primed Base for Price-led Vacuum Ignition,Bearish Structural Risk,0.56775,Medium,0.14821664,0.6548,56,25276148.0,-0.78,OI هابط تدريجي,Liquidity Exit / Decay,1.3457,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Watchlist Only,,False,BSBUSDT,2026-05-17 23:15:00 UTC,34479
0.6466,22,True,Primed Base for Price-led Vacuum Ignition,Neutral / Unclear,0.57685,Medium,0.13010315,0.6609,57,25134070.0,-0.56,Price-led Base Move Without OI Expansion,Mixed Structure,1.3539,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,BSBUSDT,2026-05-17 23:30:00 UTC,53373
0.645,21,True,Primed Base for Price-led Vacuum Ignition,Neutral / Unclear,0.57636,Medium,0.13106392,0.657,58,25003741.0,-0.52,Price-led Base Move Without OI Expansion,Mixed Structure,1.3802,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,BSBUSDT,2026-05-17 23:45:00 UTC,55881
0.648,24,True,Weak Base Drift / لا ترفعها أعلى من Watchlist,Neutral / Unclear,0.61671,Medium,0.07197873,0.6628,59,25266392.0,1.05,OI ثابت,Mixed Structure,1.3943,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Accepted Structure,,False,BSBUSDT,2026-05-18 00:00:00 UTC,95659
0.6359,24,False,Not Applicable: No Base,Neutral / Unclear,0.59153,Low,0.11989248,0.6827,60,25309079.0,0.17,OI صاعد تدريجي,Mixed Structure,1.3964,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Early-Live Structure,,False,BSBUSDT,2026-05-18 00:15:00 UTC,162700
0.6661,24,False,Not Applicable: No Base,Neutral / Unclear,0.59766,Medium,0.11218753,0.7185,61,25342642.0,0.13,OI صاعد تدريجي,Mixed Structure,1.3788,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Early-Live Structure,,False,BSBUSDT,2026-05-18 00:30:00 UTC,75896
0.6697,23,False,Not Applicable: No Base,Neutral / Unclear,0.59445,Low,0.11819329,0.7253,62,25424120.0,0.32,OI صاعد تدريجي,Mixed Structure,1.3808,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,,False,BSBUSDT,2026-05-18 00:45:00 UTC,54394
0.6633,22,False,Not Applicable: No Base,Bullish but Late,0.59847,Medium,0.11068224,0.7268,63,25576502.0,0.6,OI صاعد تدريجي,Late Long Crowding,1.379,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,,False,BSBUSDT,2026-05-18 01:00:00 UTC,54884
0.6681,21,False,Not Applicable: No Base,Bullish but Late,0.60954,Medium,0.09051088,0.7391,64,25892118.0,1.23,OI صاعد انفجاري,Late Long Crowding,1.3618,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,,False,BSBUSDT,2026-05-18 01:15:00 UTC,77021
0.6762,20,False,Not Applicable: No Base,Bullish but Late,0.60739,Medium,0.094371,0.7621,65,26250243.0,1.38,OI صاعد انفجاري,Late Long Crowding,1.3595,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,,False,BSBUSDT,2026-05-18 01:30:00 UTC,63736
0.6812,19,False,Not Applicable: No Base,Bullish but Late,0.62033,Medium,0.07154257,0.7643,66,26350588.0,0.38,OI صاعد تدريجي,Late Long Crowding,1.3521,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,,False,BSBUSDT,2026-05-18 01:45:00 UTC,65391
0.6883,18,False,Not Applicable: No Base,Bullish but Late,0.62542,Medium,0.06282178,0.7867,67,26449485.0,0.38,OI صاعد تدريجي,Late Long Crowding,1.3411,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,,False,BSBUSDT,2026-05-18 02:00:00 UTC,62598
0.6869,17,False,Not Applicable: No Base,Neutral / Unclear,0.54101,Low,0.22864642,0.7899,68,26846338.0,1.5,OI صاعد انفجاري,Mixed Structure,1.3248,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Confirmed Trigger,,False,BSBUSDT,2026-05-18 02:15:00 UTC,224537
0.7467,16,False,Not Applicable: No Base,Neutral / Unclear,0.54287,Medium,0.22443679,0.7406,69,25651232.0,-4.45,OI Flush,Mixed Structure,1.535,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Watchlist Only,,False,BSBUSDT,2026-05-18 02:30:00 UTC,191897
0.7775,15,False,Not Applicable: No Base,Neutral / Unclear,0.55051,Medium,0.20744401,0.7606,70,25235288.0,-1.62,OI Flush,Mixed Structure,1.6497,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Watchlist Only,,False,BSBUSDT,2026-05-18 02:45:00 UTC,131127
0.7771,14,False,Not Applicable: No Base,Neutral / Unclear,0.56183,Medium,0.18311589,0.769,71,24639360.0,-2.36,OI Flush,Mixed Structure,1.6369,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Watchlist Only,,False,BSBUSDT,2026-05-18 03:00:00 UTC,107561
0.7637,13,False,Not Applicable: Reset branch has priority,Neutral / Unclear,0.56573,Medium,0.17495979,0.7677,72,24655245.0,0.06,OI هابط تدريجي,Mixed Structure,1.5562,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,,False,BSBUSDT,2026-05-18 03:15:00 UTC,61061
0.7479,12,False,Not Applicable: No Base,Neutral / Unclear,0.56085,Low,0.1851832,0.7507,73,24707854.0,0.21,OI هابط تدريجي,Mixed Structure,1.5223,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Early-Live Structure,,False,BSBUSDT,2026-05-18 03:30:00 UTC,71626
0.7385,24,False,Not Applicable: Reset branch has priority,Distribution Risk,0.56418,Medium,0.17863093,0.7295,74,24662858.0,-0.18,Delayed Constructive OI Reload After Reset,Bull Trap Risk,1.5054,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,,False,BSBUSDT,2026-05-18 03:45:00 UTC,54698
0.7431,24,False,Not Applicable: Reset branch has priority,Neutral / Unclear,0.57213,Medium,0.16796882,0.7274,75,24513855.0,-0.6,OI هابط تدريجي,Mixed Structure,1.4949,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,,False,BSBUSDT,2026-05-18 04:00:00 UTC,57667
0.7325,24,False,Not Applicable: Reset branch has priority,Neutral / Unclear,0.58438,Medium,0.14885862,0.7277,76,24458881.0,-0.22,OI هابط تدريجي,Mixed Structure,1.5066,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Early-Live Structure,,False,BSBUSDT,2026-05-18 04:15:00 UTC,70630
0.7292,23,False,Not Applicable: Reset branch has priority,Neutral / Unclear,0.58959,Medium,0.13870656,0.7388,77,24431854.0,-0.11,OI هابط تدريجي,Mixed Structure,1.5017,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Early-Live Structure,,False,BSBUSDT,2026-05-18 04:30:00 UTC,75687
0.7238,24,False,Not Applicable: Reset branch has priority,Early Bullish Structure,0.59549,Medium,0.13580413,0.7431,78,24589537.0,0.65,Delayed Constructive OI Reload After Reset,Absorption After Flush,1.5006,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Early-Live Structure,FIRST_SIGNAL,True,BSBUSDT,2026-05-18 04:45:00 UTC,53281
0.7179,23,False,Not Applicable: Reset branch has priority,Early Bullish Structure,0.6519,Medium,0.03752109,0.7361,79,24614396.0,0.1,Delayed Constructive OI Reload After Reset,Absorption After Flush,1.4837,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Early-Live Structure,,True,BSBUSDT,2026-05-18 05:00:00 UTC,153118
0.6554,22,False,Not Applicable: Reset branch has priority,Distribution Risk,0.63127,Medium,0.07142744,0.6958,80,24468018.0,-0.59,Delayed Constructive OI Reload After Reset,Bull Trap Risk,1.4134,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,,False,BSBUSDT,2026-05-18 05:15:00 UTC,193977
0.6861,24,False,Not Applicable: Reset branch has priority,Distribution Risk,0.6338,Medium,0.0734301,0.7238,81,24632707.0,0.67,Delayed Constructive OI Reload After Reset,Bull Trap Risk,1.4055,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,,False,BSBUSDT,2026-05-18 05:30:00 UTC,82952
0.6846,24,False,Not Applicable: Reset branch has priority,Neutral / Unclear,0.64142,Medium,0.06530822,0.7322,82,24971025.0,1.37,OI صاعد تدريجي,Mixed Structure,1.4218,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,,False,BSBUSDT,2026-05-18 05:45:00 UTC,51876
0.677,23,False,Not Applicable: Reset branch has priority,Bullish but Late,0.6611,Medium,0.03359552,0.7212,83,25287758.0,1.27,Delayed Constructive OI Reload After Reset,Absorption After Flush,1.4091,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,,False,BSBUSDT,2026-05-18 06:00:00 UTC,160855
0.6567,24,False,Not Applicable: Reset branch has priority,Bullish but Late,0.66245,Medium,0.03684806,0.7103,84,25669262.0,1.51,Delayed Constructive OI Reload After Reset,Absorption After Flush,1.364,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,,False,BSBUSDT,2026-05-18 06:15:00 UTC,80261
0.6636,23,False,Not Applicable: Reset branch has priority,Bullish but Late,0.66471,Medium,0.0333228,0.7209,85,25780979.0,0.44,Delayed Constructive OI Reload After Reset,Absorption After Flush,1.3508,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,,False,BSBUSDT,2026-05-18 06:30:00 UTC,63633
0.6523,22,False,Not Applicable: Reset branch has priority,Distribution Risk,0.65984,Low,0.04094932,0.7179,86,25925867.0,0.56,OI صاعد تدريجي,Bull Trap Risk,1.335,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,,False,BSBUSDT,2026-05-18 06:45:00 UTC,86259
0.6515,21,False,Not Applicable: Reset branch has priority,Neutral / Unclear,0.65264,Low,0.05243319,0.7179,87,26131802.0,0.79,OI صاعد تدريجي,Mixed Structure,1.3168,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Confirmed Trigger,,False,BSBUSDT,2026-05-18 07:00:00 UTC,97663
0.6458,24,False,Not Applicable: Reset branch has priority,Neutral / Unclear,0.64912,Low,0.05941891,0.7103,88,26250293.0,0.45,OI صاعد تدريجي,Top-Position Long Retention with Crowd Compression,1.3131,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Confirmed Trigger,,False,BSBUSDT,2026-05-18 07:15:00 UTC,106883
0.6488,23,False,Not Applicable: Reset branch has priority,Neutral / Unclear,0.63666,Medium,0.08015267,0.7241,89,26077690.0,-0.66,OI صاعد تدريجي,Mixed Structure,1.3021,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Confirmed Trigger,,False,BSBUSDT,2026-05-18 07:30:00 UTC,109448
