account_lsr,bars_to_future_max,base_detected,base_vacuum,bias,close,confidence,future_max_return,global_lsr,idx,oi,oi_change_pct,oi_state,pattern,position_lsr,quote_validation,readiness,result_tag,suitable,symbol,time,trades
0.6276,24,True,Primed Base for Price-led Vacuum Ignition,Neutral / Unclear,1.3433,Medium,0.06781806,0.6812,63,13231073.0,-0.14,Price-led Base Move Without OI Expansion,Mixed Structure,0.9978,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,GUAUSDT,2026-05-24 02:00:00 UTC,2480
0.6236,24,True,Weak Base Drift / لا ترفعها أعلى من Watchlist,Neutral / Unclear,1.3541,Medium,0.06461857,0.6779,64,13214671.0,-0.12,Price-led Base Move Without OI Expansion,Mixed Structure,0.9968,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,GUAUSDT,2026-05-24 02:15:00 UTC,3632
0.6213,24,True,Weak Base Drift / لا ترفعها أعلى من Watchlist,Neutral / Unclear,1.3626,Medium,0.06120652,0.6748,65,13181532.0,-0.25,Price-led Base Move Without OI Expansion,Mixed Structure,0.9967,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,GUAUSDT,2026-05-24 02:30:00 UTC,2869
0.6218,24,True,Weak Base Drift / لا ترفعها أعلى من Watchlist,Neutral / Unclear,1.375,Medium,0.05469091,0.6798,66,13167246.0,-0.11,Price-led Base Move Without OI Expansion,Mixed Structure,0.996,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,GUAUSDT,2026-05-24 02:45:00 UTC,2984
0.6276,24,True,Weak Base Drift / لا ترفعها أعلى من Watchlist,Neutral / Unclear,1.3886,Medium,0.04781795,0.6841,67,13156223.0,-0.08,Price-led Base Move Without OI Expansion,Mixed Structure,0.9945,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,GUAUSDT,2026-05-24 03:00:00 UTC,4540
0.6202,24,True,Primed Base for Price-led Vacuum Ignition,Neutral / Unclear,1.3602,Low,0.07337156,0.677,68,13158257.0,0.02,OI ثابت,Mixed Structure,0.9945,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,GUAUSDT,2026-05-24 03:15:00 UTC,3116
0.6353,24,True,Primed Base for Price-led Vacuum Ignition,Neutral / Unclear,1.3622,Medium,0.08368815,0.6903,69,13138629.0,-0.15,OI ثابت,Mixed Structure,0.9935,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,GUAUSDT,2026-05-24 03:30:00 UTC,3298
0.6321,23,True,Primed Base for Price-led Vacuum Ignition,Neutral / Unclear,1.3799,Medium,0.06978767,0.6903,70,13138876.0,0.0018799526191050832,OI ثابت,Mixed Structure,0.9942,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,GUAUSDT,2026-05-24 03:45:00 UTC,2612
0.6244,24,True,Weak Base Drift / لا ترفعها أعلى من Watchlist,Neutral / Unclear,1.3932,Medium,0.06373816,0.6815,71,13137570.0,-0.01,Price-led Base Move Without OI Expansion,Mixed Structure,0.9932,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,GUAUSDT,2026-05-24 04:00:00 UTC,3044
0.6218,23,True,Weak Base Drift / لا ترفعها أعلى من Watchlist,Neutral / Unclear,1.4242,Medium,0.04058419,0.6798,72,13142428.0,0.04,Delayed Constructive OI Reload From Base,Mixed Structure,0.9923,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,GUAUSDT,2026-05-24 04:15:00 UTC,5499
0.6192,24,True,Primed Base for Price-led Vacuum Ignition,Neutral / Unclear,1.404,Medium,0.05819088,0.6807,73,13137854.0,-0.03,Delayed Constructive OI Reload From Base,Mixed Structure,0.9939,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Early-Live Structure,,False,GUAUSDT,2026-05-24 04:30:00 UTC,5659
0.6223,23,True,Primed Base for Price-led Vacuum Ignition,Neutral / Unclear,1.4085,Medium,0.05481008,0.6827,74,13114211.0,-0.18,Price-led Base Move Without OI Expansion,Mixed Structure,0.9941,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,GUAUSDT,2026-05-24 04:45:00 UTC,5180
0.6263,24,True,Primed Base for Price-led Vacuum Ignition,Neutral / Unclear,1.4118,Medium,0.05305284,0.6918,75,13075399.0,-0.3,OI Deleveraging After Pump,Mixed Structure,0.9939,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,GUAUSDT,2026-05-24 05:00:00 UTC,3253
0.6265,23,True,Primed Base for Price-led Vacuum Ignition,Neutral / Unclear,1.4112,Medium,0.05350057,0.6892,76,13062240.0,-0.1,Price-led Base Move Without OI Expansion,Mixed Structure,0.9934,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,GUAUSDT,2026-05-24 05:15:00 UTC,3276
0.6215,24,True,Primed Base for Price-led Vacuum Ignition,Neutral / Unclear,1.4108,Medium,0.05535866,0.6855,77,13051973.0,-0.08,Price-led Base Move Without OI Expansion,Mixed Structure,0.9926,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,GUAUSDT,2026-05-24 05:30:00 UTC,4037
0.6186,23,True,Primed Base for Price-led Vacuum Ignition,Neutral / Unclear,1.41,Low,0.05595745,0.6829,78,13052106.0,0.0010190030273583926,OI ثابت,Mixed Structure,0.9902,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,GUAUSDT,2026-05-24 05:45:00 UTC,3625
0.6163,22,True,Failed Base Vacuum Ignition,Distribution Risk,1.3989,Low,0.06433626,0.6818,79,13058375.0,0.05,OI ثابت,Failed Base Ignition,0.9884,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,,False,GUAUSDT,2026-05-24 06:00:00 UTC,5075
0.6111,21,True,Weak Base Drift / لا ترفعها أعلى من Watchlist,Neutral / Unclear,1.4162,Medium,0.05133456,0.679,80,13045091.0,-0.1,Price-led Base Move Without OI Expansion,Mixed Structure,0.9867,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,GUAUSDT,2026-05-24 06:15:00 UTC,3679
0.6088,20,True,Primed Base for Price-led Vacuum Ignition,Neutral / Unclear,1.4105,Medium,0.05558313,0.6736,81,13043928.0,-0.01,Price-led Base Move Without OI Expansion,Mixed Structure,0.9858,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,GUAUSDT,2026-05-24 06:30:00 UTC,3310
0.6139,19,True,Primed Base for Price-led Vacuum Ignition,Neutral / Unclear,1.4023,Medium,0.06175569,0.6804,82,13022065.0,-0.17,Price-led Base Move Without OI Expansion,Mixed Structure,0.9853,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,GUAUSDT,2026-05-24 06:45:00 UTC,4313
0.6098,18,True,Primed Base for Price-led Vacuum Ignition,Neutral / Unclear,1.4111,Medium,0.05513429,0.6748,83,13016832.0,-0.04,OI ثابت,Mixed Structure,0.9853,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,GUAUSDT,2026-05-24 07:00:00 UTC,4718
0.6139,17,True,Primed Base for Price-led Vacuum Ignition,Neutral / Unclear,1.4112,Medium,0.05505952,0.6804,84,13021298.0,0.03,OI ثابت,Mixed Structure,0.9813,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,GUAUSDT,2026-05-24 07:15:00 UTC,3014
0.6093,16,True,Weak Base Drift / لا ترفعها أعلى من Watchlist,Neutral / Unclear,1.4163,Medium,0.05126033,0.6781,85,13000169.0,-0.16,Price-led Base Move Without OI Expansion,Mixed Structure,0.9804,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,GUAUSDT,2026-05-24 07:30:00 UTC,4016
0.608,15,True,Weak Base Drift / لا ترفعها أعلى من Watchlist,Neutral / Unclear,1.4303,Medium,0.04097043,0.6784,86,12999420.0,-0.01,Price-led Base Move Without OI Expansion,Mixed Structure,0.9798,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,,False,GUAUSDT,2026-05-24 07:45:00 UTC,4340
0.6059,14,True,Accepted Base Vacuum Ignition / Quote Volume Missing: Confidence cap Medium,Early-Live Bullish Structure,1.4344,Medium,0.03799498,0.6795,87,12987362.0,-0.09,Price-led Base Move Without OI Expansion,Price-led Base Vacuum Ignition without OI Expansion,0.979,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Accepted Structure,FIRST_SIGNAL,True,GUAUSDT,2026-05-24 08:00:00 UTC,6318
