adverse_before_future_max,bars_to_future_max,bias,close,confidence,future_max_return,future_max_time,is_signal,ls_divergence,oi_read,pattern,price_acceptance,quote_volume_validation,readiness,time,trades_read,trigger_status
0.0,9,Neutral / Unclear,0.10494,Medium,0.01124452,2026-05-07 05:10:00 UTC,False,Top Position Retention with Non-Chasing Accounts,OI ثابت,Mixed Structure,No Trigger / Base Holding,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,2026-05-07 04:25:00 UTC,Trades هادئة,No Trigger
0.0,8,Bullish but Event-driven,0.10528,Medium,0.00797872,2026-05-07 05:10:00 UTC,True,Top Position Retention with Non-Chasing Accounts,Delayed Constructive OI Reload After Reset,Short Squeeze / Live Ignition,Accepted Breakout,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Accepted Structure,2026-05-07 04:30:00 UTC,Trades إشعال من Base بدون Reset,Confirmed Trigger
0.0,7,Early Bullish Structure,0.10532,Medium,0.0075959,2026-05-07 05:10:00 UTC,True,Top Position Retention with Non-Chasing Accounts,Delayed Constructive OI Reload After Reset,Absorption After Flush,Pre-OI Accepted Move After Reset,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Early-Live Structure,2026-05-07 04:35:00 UTC,Trades هادئة,Trigger Candidate
0.0,6,Early Bullish Structure,0.10559,Medium,0.00501941,2026-05-07 05:10:00 UTC,True,Short Pressure Against Stable Big Positions,Delayed Constructive OI Reload After Reset,Absorption After Flush,Accepted Breakout,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Accepted Structure,2026-05-07 04:40:00 UTC,Trades هادئة,Confirmed Trigger
-0.00066219,5,Early Bullish Structure,0.10571,Medium,0.00387854,2026-05-07 05:10:00 UTC,True,Top Position Retention with Non-Chasing Accounts,Delayed Constructive OI Reload After Reset,Absorption After Flush,Pre-OI Accepted Move After Reset,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Confirmed Trigger,2026-05-07 04:45:00 UTC,Trades إشعال من Base بدون Reset,Trigger Candidate
-0.00188964,4,Early Bullish Structure,0.10584,Medium,0.0026455,2026-05-07 05:10:00 UTC,True,Mixed L/S Structure,Delayed Constructive OI Reload After Reset,Absorption After Flush,Pre-OI Accepted Move After Reset,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Early-Live Structure,2026-05-07 04:50:00 UTC,Trades هادئة,Trigger Candidate
0.0,3,Distribution Risk,0.10564,Medium,0.00454373,2026-05-07 05:10:00 UTC,False,Top Position Retention with Non-Chasing Accounts,Delayed Constructive OI Reload After Reset,Failed Base Ignition,Controlled Pullback,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,2026-05-07 04:55:00 UTC,Trades هادئة,Trigger Candidate
-9.446e-05,2,Neutral / Unclear,0.10586,Medium,0.00245607,2026-05-07 05:10:00 UTC,False,Mixed L/S Structure,Price-led Base Move Without OI Expansion,Mixed Structure,Pre-OI Accepted Move After Reset,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Confirmed Trigger,2026-05-07 05:00:00 UTC,Trades / Quote Vacuum Ignition من Base بدون Reset,Trigger Candidate
0.0,1,Neutral / Unclear,0.10585,Medium,0.00255078,2026-05-07 05:10:00 UTC,False,Mixed L/S Structure,OI Flush,Mixed Structure,Controlled Pullback,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,2026-05-07 05:05:00 UTC,Trades هادئة,Trigger Candidate
-0.00725594,6,Neutral / Unclear,0.10612,Medium,-0.00320392,2026-05-07 05:40:00 UTC,False,Mixed L/S Structure,Price-led Base Move Without OI Expansion,Mixed Structure,Pre-OI / No-OI Accepted Move From Base,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Accepted Structure,2026-05-07 05:10:00 UTC,Trades هادئة,Confirmed Trigger
-0.00359406,5,Distribution Risk,0.10573,Low,0.0004729,2026-05-07 05:40:00 UTC,False,Top Position Retention with Non-Chasing Accounts,OI ثابت,Failed Base Ignition,Controlled Pullback,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,2026-05-07 05:15:00 UTC,Trades هادئة,Trigger Candidate
-0.00113776,4,Distribution Risk,0.10547,Medium,0.00293922,2026-05-07 05:40:00 UTC,False,Top Position Retention with Non-Chasing Accounts,OI ثابت,Failed Base Ignition,Structure Invalidated,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,2026-05-07 05:20:00 UTC,Trades هادئة,Failed Trigger
-0.00255633,3,Distribution Risk,0.10562,Medium,0.00151486,2026-05-07 05:40:00 UTC,False,Top Position Retention with Non-Chasing Accounts,OI ثابت,Failed Base Ignition,Controlled Pullback,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,2026-05-07 05:25:00 UTC,Trades هادئة,Trigger Candidate
-0.01478393,24,Distribution Risk,0.10552,Low,0.00492798,2026-05-07 07:30:00 UTC,False,Top Position Retention with Non-Chasing Accounts,OI ثابت,Failed Base Ignition,Controlled Pullback,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,2026-05-07 05:30:00 UTC,Trades هادئة,Trigger Candidate
-0.01319411,23,Distribution Risk,0.10535,Low,0.0065496,2026-05-07 07:30:00 UTC,False,Top Position Retention with Non-Chasing Accounts,OI ثابت,Failed Base Ignition,Structure Invalidated,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,2026-05-07 05:35:00 UTC,Trades هادئة,Failed Trigger
-0.01720552,24,Distribution Risk,0.10578,Medium,0.00387597,2026-05-07 07:40:00 UTC,False,Mixed L/S Structure,Price-led Base Move Without OI Expansion,Failed Base Vacuum Ignition,Controlled Pullback,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,2026-05-07 05:40:00 UTC,Trades هادئة,Trigger Candidate
-0.01291303,24,Distribution Risk,0.10532,Medium,0.00921003,2026-05-07 07:45:00 UTC,False,Short Pressure Against Stable Big Positions,OI Flush,Failed Base Ignition,Structure Invalidated,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,2026-05-07 05:45:00 UTC,Trades هادئة,No Trigger
-0.01450374,23,Neutral / Unclear,0.10549,Medium,0.00758366,2026-05-07 07:45:00 UTC,False,Mixed L/S Structure,Price-led Base Move Without OI Expansion,Mixed Structure,No Trigger / Base Holding,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,2026-05-07 05:50:00 UTC,Trades هادئة,No Trigger
-0.01319411,22,Neutral / Unclear,0.10535,Medium,0.00892264,2026-05-07 07:45:00 UTC,False,Top Position Retention with Non-Chasing Accounts,OI ثابت,Mixed Structure,No Trigger / Base Holding,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,2026-05-07 05:55:00 UTC,Trades هادئة,No Trigger
-0.01197491,21,Distribution Risk,0.10522,Medium,0.01016917,2026-05-07 07:45:00 UTC,False,Top Position Retention with Non-Chasing Accounts,OI ثابت,Failed Base Ignition,Structure Invalidated,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,2026-05-07 06:00:00 UTC,Trades هادئة,No Trigger
-0.01018757,20,Distribution Risk,0.10503,Medium,0.01199657,2026-05-07 07:45:00 UTC,False,Top Position Retention with Non-Chasing Accounts,OI ثابت,Failed Base Ignition,Structure Invalidated,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,2026-05-07 06:05:00 UTC,Trades صحية تدريجية,No Trigger
-0.00697297,19,Distribution Risk,0.10469,Medium,0.01528322,2026-05-07 07:45:00 UTC,False,Top Position Retention with Non-Chasing Accounts,OI ثابت,Failed Base Ignition,Structure Invalidated,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,2026-05-07 06:10:00 UTC,Trades صحية تدريجية,No Trigger
0.0,18,Distribution Risk,0.10396,Low,0.02241247,2026-05-07 07:45:00 UTC,False,Top Position Retention with Non-Chasing Accounts,OI ثابت,Failed Base Ignition,Structure Invalidated,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,2026-05-07 06:15:00 UTC,Trades صحية تدريجية,No Trigger
0.0,17,Bullish but Late,0.10402,Medium,0.02182273,2026-05-07 07:45:00 UTC,False,Crowd Chasing / Large Position Caution,OI ثابت,Late Long Crowding,No Clear Acceptance,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,2026-05-07 06:20:00 UTC,Trades هادئة,No Trigger
-9.561e-05,16,Bullish but Late,0.10459,Medium,0.01625394,2026-05-07 07:45:00 UTC,False,Crowd Chasing / Large Position Caution,OI ثابت,Late Long Crowding,No Clear Acceptance,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,2026-05-07 06:25:00 UTC,Trades هادئة,No Trigger
-0.00257511,15,Bullish but Late,0.10485,Medium,0.01373391,2026-05-07 07:45:00 UTC,False,Crowd Chasing / Large Position Caution,OI ثابت,Late Long Crowding,No Clear Acceptance,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,2026-05-07 06:30:00 UTC,Trades صحية تدريجية,No Trigger
0.0,14,Neutral / Unclear,0.10458,Low,0.01635112,2026-05-07 07:45:00 UTC,False,Top Position Retention with Non-Chasing Accounts,Delayed Constructive OI Reload From Base,Mixed Structure,No Trigger / Base Holding,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Early-Live Structure,2026-05-07 06:35:00 UTC,Trades هادئة,No Trigger
-0.00057318,13,Neutral / Unclear,0.10468,Medium,0.01538021,2026-05-07 07:45:00 UTC,False,Top Position Retention with Non-Chasing Accounts,Delayed Constructive OI Reload From Base,Mixed Structure,No Trigger / Base Holding,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Early-Live Structure,2026-05-07 06:40:00 UTC,Trades هادئة,No Trigger
0.0,12,Neutral / Unclear,0.10462,Medium,0.01596253,2026-05-07 07:45:00 UTC,False,Top Position Retention with Non-Chasing Accounts,OI ثابت,Mixed Structure,No Trigger / Base Holding,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,2026-05-07 06:45:00 UTC,Trades هادئة,No Trigger
-0.0003811,11,Neutral / Unclear,0.10496,Medium,0.01267149,2026-05-07 07:45:00 UTC,False,Top Position Retention with Non-Chasing Accounts,Price-led Base Move Without OI Expansion,Mixed Structure,No Clear Acceptance,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,2026-05-07 06:50:00 UTC,Trades هادئة,No Trigger
0.0,10,Neutral / Unclear,0.10492,Low,0.01305757,2026-05-07 07:45:00 UTC,False,Mixed L/S Structure,OI ثابت,Mixed Structure,No Trigger / Base Holding,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,2026-05-07 06:55:00 UTC,Trades هادئة,No Trigger
0.0,9,Neutral / Unclear,0.10495,Medium,0.01276798,2026-05-07 07:45:00 UTC,False,Mixed L/S Structure,Price-led Base Move Without OI Expansion,Mixed Structure,No Trigger / Base Holding,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,2026-05-07 07:00:00 UTC,Trades هادئة,No Trigger
0.0,8,Neutral / Unclear,0.10517,Medium,0.01064942,2026-05-07 07:45:00 UTC,False,Top Position Retention with Non-Chasing Accounts,Price-led Base Move Without OI Expansion,Mixed Structure,Pre-OI / No-OI Accepted Move From Base,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Accepted Structure,2026-05-07 07:05:00 UTC,Trades / Quote Vacuum Ignition من Base بدون Reset,Confirmed Trigger
0.0,7,Neutral / Unclear,0.10554,Medium,0.00710631,2026-05-07 07:45:00 UTC,False,Mixed L/S Structure,Price-led Base Move Without OI Expansion,Mixed Structure,Pre-OI / No-OI Accepted Move From Base,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Accepted Structure,2026-05-07 07:10:00 UTC,Trades هادئة,Confirmed Trigger
-0.00037886,6,Neutral / Unclear,0.10558,Medium,0.00672476,2026-05-07 07:45:00 UTC,False,Top Position Retention with Non-Chasing Accounts,OI ثابت,Mixed Structure,Accepted Breakout,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Accepted Structure,2026-05-07 07:15:00 UTC,Trades هادئة,Confirmed Trigger
-0.00123025,5,Neutral / Unclear,0.10567,Medium,0.00586732,2026-05-07 07:45:00 UTC,False,Mixed L/S Structure,Price-led Base Move Without OI Expansion,Mixed Structure,Accepted Breakout,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Accepted Structure,2026-05-07 07:20:00 UTC,Trades هادئة,Confirmed Trigger
-0.00862232,24,Neutral / Unclear,0.10554,Low,0.26283873,2026-05-07 09:25:00 UTC,False,Top Position Retention with Non-Chasing Accounts,OI ثابت,Mixed Structure,Controlled Pullback,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,2026-05-07 07:25:00 UTC,Trades هادئة,Trigger Candidate
