adverse_before_future_max,bars_to_future_max,bias,close,confidence,future_max_return,future_max_time,is_signal,ls_divergence,oi_read,pattern,price_acceptance,quote_volume_validation,readiness,time,trades_read,trigger_status
-0.00191409,10,,0.27167,,0.03364376,2026-06-02 19:30:00 UTC,False,,,,,,,2026-06-02 17:00:00 UTC,,
-0.0040404,9,,0.27225,,0.03144169,2026-06-02 19:30:00 UTC,False,,,,,,,2026-06-02 17:15:00 UTC,,
0.0,8,,0.27115,,0.03562604,2026-06-02 19:30:00 UTC,False,,,,,,,2026-06-02 17:30:00 UTC,,
0.0,7,,0.27475,,0.02205641,2026-06-02 19:30:00 UTC,False,,,,,,,2026-06-02 17:45:00 UTC,,
0.0,6,,0.2767,,0.01485363,2026-06-02 19:30:00 UTC,False,,,,,,,2026-06-02 18:00:00 UTC,,
-0.00563755,5,,0.27849,,0.00833064,2026-06-02 19:30:00 UTC,False,,,,,,,2026-06-02 18:15:00 UTC,,
0.0,4,,0.27692,,0.01404738,2026-06-02 19:30:00 UTC,False,,,,,,,2026-06-02 18:30:00 UTC,,
-0.01796558,24,,0.27831,,0.00944989,2026-06-03 00:45:00 UTC,False,,,,,,,2026-06-02 18:45:00 UTC,,
-0.01856507,24,,0.27848,,0.00886958,2026-06-03 01:00:00 UTC,False,,,,,,,2026-06-02 19:00:00 UTC,,
-0.02458958,23,,0.2802,,0.00267666,2026-06-03 01:00:00 UTC,False,,,,,,,2026-06-02 19:15:00 UTC,,
-0.02670845,22,,0.28081,,0.00049856,2026-06-03 01:00:00 UTC,False,,,,,,,2026-06-02 19:30:00 UTC,,
-0.02312531,24,,0.27978,,0.01011509,2026-06-03 01:45:00 UTC,False,,,,,,,2026-06-02 19:45:00 UTC,,
-0.02604946,24,,0.28062,,0.00905139,2026-06-03 02:00:00 UTC,False,,,,,,,2026-06-02 20:00:00 UTC,,
-0.02521578,23,,0.28038,,0.00991512,2026-06-03 02:00:00 UTC,False,,,,,,,2026-06-02 20:15:00 UTC,,
-0.01828305,22,,0.2784,,0.0170977,2026-06-03 02:00:00 UTC,False,,,,,,,2026-06-02 20:30:00 UTC,,
-0.0226712,24,Neutral / Unclear,0.27965,Medium,0.01448239,2026-06-03 02:45:00 UTC,False,Mixed L/S Structure,OI ثابت,Mixed Structure,No Trigger / Base Holding,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,2026-06-02 20:45:00 UTC,Trades هادئة,No Trigger
-0.01517008,23,Distribution Risk,0.27752,Medium,0.02226867,2026-06-03 02:45:00 UTC,False,No L/S Edge,OI ثابت,Failed Base Ignition,Structure Invalidated,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,2026-06-02 21:00:00 UTC,Trades هادئة,No Trigger
-0.01937498,22,Neutral / Unclear,0.27871,Medium,0.01790391,2026-06-03 02:45:00 UTC,False,Mixed L/S Structure,Price-led Base Move Without OI Expansion,Mixed Structure,No Trigger / Base Holding,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,2026-06-02 21:15:00 UTC,Trades هادئة,No Trigger
-0.0176479,21,Neutral / Unclear,0.27822,Medium,0.01969664,2026-06-03 02:45:00 UTC,False,Long Consensus,OI ثابت,Mixed Structure,No Trigger / Base Holding,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,2026-06-02 21:30:00 UTC,Trades هادئة,No Trigger
-0.01117945,20,Distribution Risk,0.2764,Medium,0.026411,2026-06-03 02:45:00 UTC,False,Quiet Top Positioning,OI ثابت,Failed Base Ignition,Structure Invalidated,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,2026-06-02 21:45:00 UTC,Trades هادئة,No Trigger
-0.01242999,19,Neutral / Unclear,0.27675,Medium,0.02511292,2026-06-03 02:45:00 UTC,False,Mixed L/S Structure,OI ثابت,Mixed Structure,No Trigger / Base Holding,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,2026-06-02 22:00:00 UTC,Trades هادئة,No Trigger
-0.01125099,18,Neutral / Unclear,0.27642,Low,0.02633673,2026-06-03 02:45:00 UTC,False,No L/S Edge,OI ثابت,Mixed Structure,No Trigger / Base Holding,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,2026-06-02 22:15:00 UTC,Trades هادئة,No Trigger
-0.00259105,17,Distribution Risk,0.27402,Medium,0.03532589,2026-06-03 02:45:00 UTC,False,Mixed L/S Structure,OI ثابت,Failed Base Ignition,Structure Invalidated,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,2026-06-02 22:30:00 UTC,Trades هادئة,No Trigger
0.0,16,Distribution Risk,0.27331,Medium,0.03801544,2026-06-03 02:45:00 UTC,False,Mixed L/S Structure,OI ثابت,Failed Base Ignition,Structure Invalidated,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,2026-06-02 22:45:00 UTC,Trades هادئة,No Trigger
-0.00166769,15,Neutral / Unclear,0.27583,Medium,0.02853207,2026-06-03 02:45:00 UTC,False,No L/S Edge,OI صاعد انفجاري,Mixed Structure,No Trigger / Base Holding,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,2026-06-02 23:00:00 UTC,Trades هادئة,No Trigger
0.0,14,Neutral / Unclear,0.27537,Low,0.03025021,2026-06-03 02:45:00 UTC,False,Mixed L/S Structure,Delayed Constructive OI Reload From Base,Mixed Structure,No Trigger / Base Holding,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Early-Live Structure,2026-06-02 23:15:00 UTC,Trades هادئة,No Trigger
0.0,13,Neutral / Unclear,0.27811,Medium,0.02009996,2026-06-03 02:45:00 UTC,False,Mixed L/S Structure,Delayed Constructive OI Reload From Base,Mixed Structure,Pre-OI Accepted Move From Base,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Accepted Structure,2026-06-02 23:30:00 UTC,Trades / Quote Vacuum Ignition من Base بدون Reset,Confirmed Trigger
-0.00658879,12,Neutral / Unclear,0.28078,Medium,0.0103996,2026-06-03 02:45:00 UTC,False,Mixed L/S Structure,OI Flush,Mixed Structure,Pre-OI Accepted Move From Base,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Accepted Structure,2026-06-02 23:45:00 UTC,Trades / Quote Vacuum Ignition من Base بدون Reset,Confirmed Trigger
0.0,11,Distribution Risk,0.27893,Low,0.01710106,2026-06-03 02:45:00 UTC,False,Mixed L/S Structure,OI ثابت,Failed Base Vacuum Ignition,Controlled Pullback,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,2026-06-03 00:00:00 UTC,Trades هادئة,Trigger Candidate
-0.00274549,10,Neutral / Unclear,0.28046,Medium,0.01155245,2026-06-03 02:45:00 UTC,False,Mixed L/S Structure,Price-led Base Move Without OI Expansion,Mixed Structure,Controlled Pullback,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,2026-06-03 00:15:00 UTC,Trades هادئة,Trigger Candidate
-0.00632844,24,Distribution Risk,0.27969,Low,0.03700526,2026-06-03 06:30:00 UTC,False,No L/S Edge,OI ثابت,Failed Base Ignition,Controlled Pullback,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,2026-06-03 00:30:00 UTC,Trades هادئة,Trigger Candidate
-0.01074963,24,Neutral / Unclear,0.28094,Medium,0.06962341,2026-06-03 06:45:00 UTC,False,Mixed L/S Structure,Price-led Base Move Without OI Expansion,Mixed Structure,Pre-OI Accepted Move After Reset,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,2026-06-03 00:45:00 UTC,Trades هادئة,Trigger Candidate
-0.01078484,23,Neutral / Unclear,0.28095,Medium,0.06958534,2026-06-03 06:45:00 UTC,False,No L/S Edge,Price-led Base Move Without OI Expansion,Mixed Structure,Pre-OI Accepted Move After Reset,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,2026-06-03 01:00:00 UTC,Trades هادئة,Trigger Candidate
-0.00993908,24,Neutral / Unclear,0.28071,Medium,0.13658224,2026-06-03 07:15:00 UTC,False,No L/S Edge,Price-led Base Move Without OI Expansion,Mixed Structure,Controlled Pullback,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,2026-06-03 01:15:00 UTC,Trades هادئة,Trigger Candidate
-0.00820784,24,Distribution Risk,0.28022,Low,0.16626222,2026-06-03 07:30:00 UTC,False,No L/S Edge,OI ثابت,Failed Base Ignition,Controlled Pullback,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,2026-06-03 01:30:00 UTC,Trades هادئة,Trigger Candidate
-0.01659531,24,Neutral / Unclear,0.28261,Medium,0.20151445,2026-06-03 07:45:00 UTC,False,Mixed L/S Structure,Price-led Base Move Without OI Expansion,Mixed Structure,Pre-OI / No-OI Accepted Move From Base,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Accepted Structure,2026-06-03 01:45:00 UTC,Trades هادئة,Confirmed Trigger
-0.01850544,23,Neutral / Unclear,0.28316,Medium,0.19918068,2026-06-03 07:45:00 UTC,False,Mixed L/S Structure,OI صاعد انفجاري,Mixed Structure,Accepted Breakout,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Accepted Structure,2026-06-03 02:00:00 UTC,Trades هادئة,Confirmed Trigger
-0.01614274,22,Distribution Risk,0.28248,Medium,0.2020674,2026-06-03 07:45:00 UTC,False,Mixed L/S Structure,Delayed Constructive OI Reload After Reset,Failed Base Ignition,Controlled Pullback,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,2026-06-03 02:15:00 UTC,Trades هادئة,Trigger Candidate
-0.01394359,24,Early Bullish Structure,0.28185,Low,0.20681213,2026-06-03 08:30:00 UTC,True,Mixed L/S Structure,OI ثابت,Absorption After Flush,No Trigger / Base Holding,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,2026-06-03 02:30:00 UTC,Trades هادئة,No Trigger
-0.02037363,23,Neutral / Unclear,0.2837,Medium,0.19894254,2026-06-03 08:30:00 UTC,False,Mixed L/S Structure,Delayed Constructive OI Reload After Reset,Mixed Structure,Accepted Breakout,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Early-Live Structure,2026-06-03 02:45:00 UTC,Trades هادئة,No Trigger
-0.01029166,22,Neutral / Unclear,0.28081,Medium,0.21128165,2026-06-03 08:30:00 UTC,False,Mixed L/S Structure,OI ثابت,Mixed Structure,No Trigger / Base Holding,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,2026-06-03 03:00:00 UTC,Trades صحية تدريجية,No Trigger
-0.01085525,21,Neutral / Unclear,0.28097,Medium,0.21059188,2026-06-03 08:30:00 UTC,False,Mixed L/S Structure,OI صاعد انفجاري,Mixed Structure,No Trigger / Base Holding,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,2026-06-03 03:15:00 UTC,Trades هادئة,No Trigger
-0.00993908,20,Distribution Risk,0.28071,Low,0.21171316,2026-06-03 08:30:00 UTC,False,No L/S Edge,OI ثابت,Failed Base Ignition,Structure Invalidated,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,2026-06-03 03:30:00 UTC,Trades هادئة,No Trigger
-0.01338351,24,Early Bullish Structure,0.28169,Medium,0.22876211,2026-06-03 09:45:00 UTC,True,Mixed L/S Structure,Delayed Constructive OI Reload After Reset,Absorption After Flush,No Trigger / Base Holding,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Early-Live Structure,2026-06-03 03:45:00 UTC,Trades هادئة,No Trigger
-0.01113681,24,Early Bullish Structure,0.28105,Low,0.24084682,2026-06-03 10:00:00 UTC,True,Short Pressure Against Stable Big Positions,Delayed Constructive OI Reload After Reset,Absorption After Flush,No Trigger / Base Holding,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Early-Live Structure,2026-06-03 04:00:00 UTC,Trades هادئة,No Trigger
-0.01180486,24,Early Bullish Structure,0.28124,Medium,0.2609515,2026-06-03 10:15:00 UTC,True,Short Pressure Against Stable Big Positions,Delayed Constructive OI Reload After Reset,Absorption After Flush,No Trigger / Base Holding,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Early-Live Structure,2026-06-03 04:15:00 UTC,Trades هادئة,No Trigger
-0.01229654,24,Neutral / Unclear,0.28138,Medium,0.27848461,2026-06-03 10:30:00 UTC,False,No L/S Edge,OI ثابت,Mixed Structure,No Trigger / Base Holding,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,2026-06-03 04:30:00 UTC,Trades هادئة,No Trigger
-0.00979798,24,Distribution Risk,0.28067,Medium,0.30106531,2026-06-03 10:45:00 UTC,False,No L/S Edge,OI ثابت,Failed Base Ignition,Structure Invalidated,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,2026-06-03 04:45:00 UTC,Trades هادئة,No Trigger
-0.00622184,23,Distribution Risk,0.27966,Low,0.30576414,2026-06-03 10:45:00 UTC,False,Mixed L/S Structure,OI ثابت,Failed Base Ignition,Structure Invalidated,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,2026-06-03 05:00:00 UTC,Trades هادئة,No Trigger
-0.00053943,24,Distribution Risk,0.27807,Medium,0.3370734,2026-06-03 11:15:00 UTC,False,Mixed L/S Structure,OI ثابت,Failed Base Ignition,Structure Invalidated,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,2026-06-03 05:15:00 UTC,Trades صحية تدريجية,No Trigger
0.0,23,Distribution Risk,0.27792,Medium,0.33779505,2026-06-03 11:15:00 UTC,False,Mixed L/S Structure,OI ثابت,Failed Base Ignition,Structure Invalidated,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Failed / Invalidated,2026-06-03 05:30:00 UTC,Trades صحية تدريجية,No Trigger
0.0,22,Neutral / Unclear,0.27799,Medium,0.33745818,2026-06-03 11:15:00 UTC,False,No L/S Edge,OI ثابت,Mixed Structure,No Trigger / Base Holding,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,2026-06-03 05:45:00 UTC,Trades / Quote Vacuum Ignition من Base بدون Reset,No Trigger
-0.00361334,24,Neutral / Unclear,0.27952,Medium,0.34959931,2026-06-03 12:00:00 UTC,False,Mixed L/S Structure,Price-led Base Move Without OI Expansion,Mixed Structure,No Trigger / Base Holding,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Early-Live Structure,2026-06-03 06:00:00 UTC,Trades / Quote Vacuum Ignition من Base بدون Reset,No Trigger
0.0,24,Neutral / Unclear,0.27851,Low,0.38935765,2026-06-03 12:15:00 UTC,False,No L/S Edge,OI ثابت,Mixed Structure,No Trigger / Base Holding,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Primed Structure,2026-06-03 06:15:00 UTC,Trades هادئة,No Trigger
0.0,24,Bullish but Late,0.29004,Medium,0.33616053,2026-06-03 12:30:00 UTC,False,Mixed L/S Structure,Delayed Constructive OI Reload From Base,Price-led Base Ignition without Reset,Pre-OI Accepted Move From Base,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Accepted Structure,2026-06-03 06:30:00 UTC,Trades إشعال من Base بدون Reset,Confirmed Trigger
-0.01008319,24,Bullish but Late,0.3005,Medium,0.30569052,2026-06-03 12:45:00 UTC,False,Mixed L/S Structure,OI صاعد انفجاري,Late Long Crowding,Accepted Breakout,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,2026-06-03 06:45:00 UTC,Trades إشعال,Confirmed Trigger
0.0,23,Bullish but Late,0.29747,Low,0.31899015,2026-06-03 12:45:00 UTC,False,Broad Risk-Off / Position Reduction,OI صاعد انفجاري,Late Long Crowding,No Clear Acceptance,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,2026-06-03 07:00:00 UTC,Trades صحية تدريجية,Trigger Candidate
0.0,22,Bullish but Late,0.31905,Medium,0.2297759,2026-06-03 12:45:00 UTC,False,Broad Risk-Off / Position Reduction,OI صاعد تدريجي,Late Long Crowding,Accepted Breakout,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,2026-06-03 07:15:00 UTC,Trades إشعال,Confirmed Trigger
0.0,21,Bullish but Late,0.32681,Medium,0.20057526,2026-06-03 12:45:00 UTC,False,Broad Risk-Off / Position Reduction,OI Flush,Late Long Crowding,Accepted Breakout,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,2026-06-03 07:30:00 UTC,Trades إشعال,Confirmed Trigger
-0.01893627,20,Bullish but Late,0.33956,Medium,0.15549535,2026-06-03 12:45:00 UTC,False,Broad Risk-Off / Position Reduction,OI صاعد انفجاري,Late Long Crowding,Pre-OI Accepted Move After Reset,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,2026-06-03 07:45:00 UTC,Trades إشعال بعد Reset,Trigger Candidate
-0.01676456,19,Neutral / Unclear,0.33881,Medium,0.15805319,2026-06-03 12:45:00 UTC,False,Broad Risk-Off / Position Reduction,OI صاعد انفجاري,Mixed Structure,Pre-OI Accepted Move After Reset,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Confirmed Trigger,2026-06-03 08:00:00 UTC,Trades صحية تدريجية,Trigger Candidate
-0.01882069,18,Neutral / Unclear,0.33952,Medium,0.15563148,2026-06-03 12:45:00 UTC,False,Broad Risk-Off / Position Reduction,OI صاعد انفجاري,Mixed Structure,Pre-OI Accepted Move After Reset,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Confirmed Trigger,2026-06-03 08:15:00 UTC,Trades إشعال بعد Reset,Trigger Candidate
-0.02060916,17,Neutral / Unclear,0.34014,Medium,0.15352502,2026-06-03 12:45:00 UTC,False,Short Pressure Against Stable Big Positions,OI صاعد انفجاري,Mixed Structure,Pre-OI Accepted Move After Reset,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Confirmed Trigger,2026-06-03 08:30:00 UTC,Trades إشعال بعد Reset,Trigger Candidate
-0.01183555,16,Neutral / Unclear,0.33712,Low,0.16385857,2026-06-03 12:45:00 UTC,False,Short Pressure Against Stable Big Positions,OI صاعد تدريجي,Top-Position Long Retention with Crowd Compression,No Clear Acceptance,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Confirmed Trigger,2026-06-03 08:45:00 UTC,Trades صحية تدريجية,Trigger Candidate
0.0,15,Early Bullish Structure,0.33313,Low,0.17779846,2026-06-03 12:45:00 UTC,True,Mixed L/S Structure,OI صاعد تدريجي,Absorption After Flush,No Clear Acceptance,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Confirmed Trigger,2026-06-03 09:00:00 UTC,Trades صحية تدريجية,Trigger Candidate
0.0,14,Early Bullish Structure,0.33496,Medium,0.17136374,2026-06-03 12:45:00 UTC,True,Broad Risk-Off / Position Reduction,OI صاعد تدريجي,Absorption After Flush,No Clear Acceptance,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Confirmed Trigger,2026-06-03 09:15:00 UTC,Trades إشعال بعد Reset,Trigger Candidate
0.0,13,Early Bullish Structure,0.33933,Medium,0.15627855,2026-06-03 12:45:00 UTC,False,Mixed L/S Structure,Delayed Constructive OI Reload After Reset,Absorption After Flush,Pre-OI Accepted Move After Reset,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Compression / Unresolved,2026-06-03 09:30:00 UTC,Trades هادئة,Trigger Candidate
0.0,12,Neutral-to-Bullish Compression,0.34613,Medium,0.13356253,2026-06-03 12:45:00 UTC,False,Short Pressure Against Stable Big Positions,Delayed Constructive OI Reload After Reset,Short-Crowded Compression,Pre-OI Accepted Move After Reset,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Compression / Unresolved,2026-06-03 09:45:00 UTC,Trades إشعال بعد Reset,Trigger Candidate
0.0,11,Bullish but Late,0.34874,Medium,0.12507886,2026-06-03 12:45:00 UTC,False,Mixed L/S Structure,Delayed Constructive OI Reload After Reset,Late Long Crowding,Pre-OI Accepted Move After Reset,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,2026-06-03 10:00:00 UTC,Trades إشعال بعد Reset,Trigger Candidate
0.0,10,Bullish but Late,0.35463,Medium,0.10639258,2026-06-03 12:45:00 UTC,False,Mixed L/S Structure,Delayed Constructive OI Reload After Reset,Late Long Crowding,Pre-OI Accepted Move After Reset,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,2026-06-03 10:15:00 UTC,Trades إشعال بعد Reset,Trigger Candidate
-0.01022961,9,Bullish but Late,0.35974,Medium,0.0906766,2026-06-03 12:45:00 UTC,False,Mixed L/S Structure,OI صاعد انفجاري,Late Long Crowding,Pre-OI Accepted Move After Reset,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Late / Risk State,2026-06-03 10:30:00 UTC,Trades إشعال بعد Reset,Trigger Candidate
-0.02494728,8,Neutral / Unclear,0.36517,Medium,0.07445847,2026-06-03 12:45:00 UTC,False,Mixed L/S Structure,OI صاعد انفجاري,Mixed Structure,Pre-OI Accepted Move After Reset,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Confirmed Trigger,2026-06-03 10:45:00 UTC,Trades إشعال بعد Reset,Trigger Candidate
0.0,7,Neutral / Unclear,0.35606,Low,0.10194911,2026-06-03 12:45:00 UTC,False,Mixed L/S Structure,OI صاعد انفجاري,Mixed Structure,Pre-OI Accepted Move After Reset,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Confirmed Trigger,2026-06-03 11:00:00 UTC,Trades صحية تدريجية,Trigger Candidate
-0.02450242,6,Neutral / Unclear,0.3718,Medium,0.05529855,2026-06-03 12:45:00 UTC,False,Short Pressure Against Stable Big Positions,Delayed Constructive OI Reload After Reset,Top-Position Long Retention with Crowd Compression,Pre-OI Accepted Move After Reset,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Confirmed Trigger,2026-06-03 11:15:00 UTC,Trades إشعال بعد Reset,Trigger Candidate
0.0,5,Neutral / Unclear,0.36269,Low,0.0818054,2026-06-03 12:45:00 UTC,False,Short Pressure Against Stable Big Positions,OI صاعد تدريجي,Top-Position Long Retention with Crowd Compression,No Clear Acceptance,Quote Volume غير متوفر: استخدم Trades كبديل ولا ترفع الثقة إلى High إلا بتأكيد OI والسعر,Confirmed Trigger,2026-06-03 11:30:00 UTC,Trades صحية تدريجية,Trigger Candidate
